생산량,년도,지역,작물명,단위
0.7451,2021,충청북도,노지딸기:면적,ha
1.986,2022,충청북도,노지딸기:면적,ha
2607,2013,충청북도,노지딸기:10a당 생산량,kg
3000,2014,충청북도,노지딸기:10a당 생산량,kg
3184,2015,충청북도,노지딸기:10a당 생산량,kg
2706,2016,충청북도,노지딸기:10a당 생산량,kg
2883,2017,충청북도,노지딸기:10a당 생산량,kg
0,2018,충청북도,노지딸기:10a당 생산량,kg
6951,2019,충청북도,노지딸기:10a당 생산량,kg
3728,2020,충청북도,노지딸기:10a당 생산량,kg
3728,2021,충청북도,노지딸기:10a당 생산량,kg
3728,2022,충청북도,노지딸기:10a당 생산량,kg
104,2013,충청북도,노지딸기:생산량,톤
90,2014,충청북도,노지딸기:생산량,톤
255,2015,충청북도,노지딸기:생산량,톤
27,2016,충청북도,노지딸기:생산량,톤
25,2017,충청북도,노지딸기:생산량,톤
0,2018,충청북도,노지딸기:생산량,톤
71,2019,충청북도,노지딸기:생산량,톤
14,2020,충청북도,노지딸기:생산량,톤
28,2021,충청북도,노지딸기:생산량,톤
74,2022,충청북도,노지딸기:생산량,톤
107,2013,충청북도,시설딸기:면적,ha
121,2014,충청북도,시설딸기:면적,ha
80,2015,충청북도,시설딸기:면적,ha
103,2016,충청북도,시설딸기:면적,ha
118.8427,2017,충청북도,시설딸기:면적,ha
134.2309,2018,충청북도,시설딸기:면적,ha
160.5928,2019,충청북도,시설딸기:면적,ha
172.8322,2020,충청북도,시설딸기:면적,ha
164.1544,2021,충청북도,시설딸기:면적,ha
184.688,2022,충청북도,시설딸기:면적,ha
3001,2013,충청북도,시설딸기:10a당 생산량,kg
3100,2014,충청북도,시설딸기:10a당 생산량,kg
3100,2015,충청북도,시설딸기:10a당 생산량,kg
2970,2016,충청북도,시설딸기:10a당 생산량,kg
2225,2017,충청북도,시설딸기:10a당 생산량,kg
2924,2018,충청북도,시설딸기:10a당 생산량,kg
2397,2019,충청북도,시설딸기:10a당 생산량,kg
2569,2020,충청북도,시설딸기:10a당 생산량,kg
2578,2021,충청북도,시설딸기:10a당 생산량,kg
2896,2022,충청북도,시설딸기:10a당 생산량,kg
3211,2013,충청북도,시설딸기:생산량,톤
3751,2014,충청북도,시설딸기:생산량,톤
2480,2015,충청북도,시설딸기:생산량,톤
3059,2016,충청북도,시설딸기:생산량,톤
2644,2017,충청북도,시설딸기:생산량,톤
3925,2018,충청북도,시설딸기:생산량,톤
3849,2019,충청북도,시설딸기:생산량,톤
4440,2020,충청북도,시설딸기:생산량,톤
4232,2021,충청북도,시설딸기:생산량,톤
5349,2022,충청북도,시설딸기:생산량,톤
201,2013,충청북도,오이:면적,ha
195,2014,충청북도,오이:면적,ha
343,2015,충청북도,오이:면적,ha
461,2016,충청북도,오이:면적,ha
523.0127,2017,충청북도,오이:면적,ha
568.2223,2018,충청북도,오이:면적,ha
476.9118,2019,충청북도,오이:면적,ha
512.4659,2020,충청북도,오이:면적,ha
356.3882,2021,충청북도,오이:면적,ha
293.4137,2022,충청북도,오이:면적,ha
13187,2013,충청북도,오이:생산량,톤
11670,2014,충청북도,오이:생산량,톤
23660,2015,충청북도,오이:생산량,톤
33309,2016,충청북도,오이:생산량,톤
42122,2017,충청북도,오이:생산량,톤
31248,2018,충청북도,오이:생산량,톤
33935,2019,충청북도,오이:생산량,톤
36423,2020,충청북도,오이:생산량,톤
22253,2021,충청북도,오이:생산량,톤
23566,2022,충청북도,오이:생산량,톤
117,2013,충청북도,노지오이:면적,ha
114,2014,충청북도,노지오이:면적,ha
147,2015,충청북도,노지오이:면적,ha
171,2016,충청북도,노지오이:면적,ha
215.7774,2017,충청북도,노지오이:면적,ha
251.1422,2018,충청북도,노지오이:면적,ha
164.9931,2019,충청북도,노지오이:면적,ha
172.6757,2020,충청북도,노지오이:면적,ha
177.8388,2021,충청북도,노지오이:면적,ha
81.1549,2022,충청북도,노지오이:면적,ha
5816,2013,충청북도,노지오이:10a당 생산량,kg
3930,2014,충청북도,노지오이:10a당 생산량,kg
4110,2015,충청북도,노지오이:10a당 생산량,kg
2284,2016,충청북도,노지오이:10a당 생산량,kg
3584,2017,충청북도,노지오이:10a당 생산량,kg
2559,2018,충청북도,노지오이:10a당 생산량,kg
3823,2019,충청북도,노지오이:10a당 생산량,kg
3641,2020,충청북도,노지오이:10a당 생산량,kg
3641,2021,충청북도,노지오이:10a당 생산량,kg
3629,2022,충청북도,노지오이:10a당 생산량,kg
6805,2013,충청북도,노지오이:생산량,톤
4480,2014,충청북도,노지오이:생산량,톤
6042,2015,충청북도,노지오이:생산량,톤
3906,2016,충청북도,노지오이:생산량,톤
7733,2017,충청북도,노지오이:생산량,톤
6427,2018,충청북도,노지오이:생산량,톤
6308,2019,충청북도,노지오이:생산량,톤
6287,2020,충청북도,노지오이:생산량,톤
6475,2021,충청북도,노지오이:생산량,톤
2945,2022,충청북도,노지오이:생산량,톤
84,2013,충청북도,시설오이:면적,ha
81,2014,충청북도,시설오이:면적,ha
196,2015,충청북도,시설오이:면적,ha
290,2016,충청북도,시설오이:면적,ha
307.2353,2017,충청북도,시설오이:면적,ha
317.0801,2018,충청북도,시설오이:면적,ha
311.9187,2019,충청북도,시설오이:면적,ha
339.7902,2020,충청북도,시설오이:면적,ha
178.5494,2021,충청북도,시설오이:면적,ha
212.2588,2022,충청북도,시설오이:면적,ha
7598,2013,충청북도,시설오이:10a당 생산량,kg
8877,2014,충청북도,시설오이:10a당 생산량,kg
8989,2015,충청북도,시설오이:10a당 생산량,kg
10139,2016,충청북도,시설오이:10a당 생산량,kg
11193,2017,충청북도,시설오이:10a당 생산량,kg
7828,2018,충청북도,시설오이:10a당 생산량,kg
8857,2019,충청북도,시설오이:10a당 생산량,kg
8869,2020,충청북도,시설오이:10a당 생산량,kg
8837,2021,충청북도,시설오이:10a당 생산량,kg
9715,2022,충청북도,시설오이:10a당 생산량,kg
6382,2013,충청북도,시설오이:생산량,톤
7190,2014,충청북도,시설오이:생산량,톤
17618,2015,충청북도,시설오이:생산량,톤
29403,2016,충청북도,시설오이:생산량,톤
34389,2017,충청북도,시설오이:생산량,톤
24821,2018,충청북도,시설오이:생산량,톤
27627,2019,충청북도,시설오이:생산량,톤
30136,2020,충청북도,시설오이:생산량,톤
15778,2021,충청북도,시설오이:생산량,톤
20621,2022,충청북도,시설오이:생산량,톤
727,2013,충청북도,호박:면적,ha
740,2014,충청북도,호박:면적,ha
1160,2015,충청북도,호박:면적,ha
986,2016,충청북도,호박:면적,ha
775.7573,2017,충청북도,호박:면적,ha
955.3594,2018,충청북도,호박:면적,ha
902.7074,2019,충청북도,호박:면적,ha
824.4926,2020,충청북도,호박:면적,ha
528.1415,2021,충청북도,호박:면적,ha
699.2783,2022,충청북도,호박:면적,ha
25667,2013,충청북도,호박:생산량,톤
25379,2014,충청북도,호박:생산량,톤
31068,2015,충청북도,호박:생산량,톤
29666,2016,충청북도,호박:생산량,톤
21098,2017,충청북도,호박:생산량,톤
40009,2018,충청북도,호박:생산량,톤
38155,2019,충청북도,호박:생산량,톤
33959,2020,충청북도,호박:생산량,톤
20113,2021,충청북도,호박:생산량,톤
30651,2022,충청북도,호박:생산량,톤
479,2013,충청북도,노지호박:면적,ha
383,2014,충청북도,노지호박:면적,ha
565,2015,충청북도,노지호박:면적,ha
461,2016,충청북도,노지호박:면적,ha
378.1539,2017,충청북도,노지호박:면적,ha
285.4805,2018,충청북도,노지호박:면적,ha
283.2889,2019,충청북도,노지호박:면적,ha
295.2574,2020,충청북도,노지호박:면적,ha
222.7515,2021,충청북도,노지호박:면적,ha
205.9841,2022,충청북도,노지호박:면적,ha
3070,2013,충청북도,노지호박:10a당 생산량,kg
2908,2014,충청북도,노지호박:10a당 생산량,kg
2051,2015,충청북도,노지호박:10a당 생산량,kg
1381,2016,충청북도,노지호박:10a당 생산량,kg
1404,2017,충청북도,노지호박:10a당 생산량,kg
1484,2018,충청북도,노지호박:10a당 생산량,kg
1655,2019,충청북도,노지호박:10a당 생산량,kg
1039,2020,충청북도,노지호박:10a당 생산량,kg
1024,2021,충청북도,노지호박:10a당 생산량,kg
916,2022,충청북도,노지호박:10a당 생산량,kg
14705,2013,충청북도,노지호박:생산량,톤
11138,2014,충청북도,노지호박:생산량,톤
11588,2015,충청북도,노지호박:생산량,톤
6366,2016,충청북도,노지호박:생산량,톤
5309,2017,충청북도,노지호박:생산량,톤
4237,2018,충청북도,노지호박:생산량,톤
4688,2019,충청북도,노지호박:생산량,톤
3068,2020,충청북도,노지호박:생산량,톤
2281,2021,충청북도,노지호박:생산량,톤
1887,2022,충청북도,노지호박:생산량,톤
248,2013,충청북도,시설호박:면적,ha
357,2014,충청북도,시설호박:면적,ha
595,2015,충청북도,시설호박:면적,ha
525,2016,충청북도,시설호박:면적,ha
397.6034,2017,충청북도,시설호박:면적,ha
669.8789,2018,충청북도,시설호박:면적,ha
619.4185,2019,충청북도,시설호박:면적,ha
529.2352,2020,충청북도,시설호박:면적,ha
305.39,2021,충청북도,시설호박:면적,ha
493.2942,2022,충청북도,시설호박:면적,ha
4420,2013,충청북도,시설호박:10a당 생산량,kg
3989,2014,충청북도,시설호박:10a당 생산량,kg
3274,2015,충청북도,시설호박:10a당 생산량,kg
4438,2016,충청북도,시설호박:10a당 생산량,kg
3971,2017,충청북도,시설호박:10a당 생산량,kg
5340,2018,충청북도,시설호박:10a당 생산량,kg
5403,2019,충청북도,시설호박:10a당 생산량,kg
5837,2020,충청북도,시설호박:10a당 생산량,kg
5839,2021,충청북도,시설호박:10a당 생산량,kg
5831,2022,충청북도,시설호박:10a당 생산량,kg
10962,2013,충청북도,시설호박:생산량,톤
14241,2014,충청북도,시설호박:생산량,톤
19480,2015,충청북도,시설호박:생산량,톤
23300,2016,충청북도,시설호박:생산량,톤
15789,2017,충청북도,시설호박:생산량,톤
35772,2018,충청북도,시설호박:생산량,톤
33467,2019,충청북도,시설호박:생산량,톤
30891,2020,충청북도,시설호박:생산량,톤
17832,2021,충청북도,시설호박:생산량,톤
28764,2022,충청북도,시설호박:생산량,톤
168,2013,충청북도,토마토:면적,ha
247,2014,충청북도,토마토:면적,ha
204,2015,충청북도,토마토:면적,ha
295,2016,충청북도,토마토:면적,ha
308.6633,2017,충청북도,토마토:면적,ha
406.0468,2018,충청북도,토마토:면적,ha
401.5746,2019,충청북도,토마토:면적,ha
445.131,2020,충청북도,토마토:면적,ha
447.3068,2021,충청북도,토마토:면적,ha
374.8158,2022,충청북도,토마토:면적,ha
7153,2013,충청북도,토마토:생산량,톤
17228,2014,충청북도,토마토:생산량,톤
15263,2015,충청북도,토마토:생산량,톤
20623,2016,충청북도,토마토:생산량,톤
20844,2017,충청북도,토마토:생산량,톤
24895,2018,충청북도,토마토:생산량,톤
24364,2019,충청북도,토마토:생산량,톤
26036,2020,충청북도,토마토:생산량,톤
25304,2021,충청북도,토마토:생산량,톤
22204,2022,충청북도,토마토:생산량,톤
0,2013,충청북도,노지토마토:면적,ha
0,2014,충청북도,노지토마토:면적,ha
0,2015,충청북도,노지토마토:면적,ha
0,2016,충청북도,노지토마토:면적,ha
0,2017,충청북도,노지토마토:면적,ha
0,2018,충청북도,노지토마토:면적,ha
0,2019,충청북도,노지토마토:면적,ha
0,2020,충청북도,노지토마토:면적,ha
0,2021,충청북도,노지토마토:면적,ha
0,2022,충청북도,노지토마토:면적,ha
0,2013,충청북도,노지토마토:10a당 생산량,kg
0,2014,충청북도,노지토마토:10a당 생산량,kg
0,2015,충청북도,노지토마토:10a당 생산량,kg
0,2016,충청북도,노지토마토:10a당 생산량,kg
0,2017,충청북도,노지토마토:10a당 생산량,kg
0,2018,충청북도,노지토마토:10a당 생산량,kg
0,2019,충청북도,노지토마토:10a당 생산량,kg
0,2020,충청북도,노지토마토:10a당 생산량,kg
0,2021,충청북도,노지토마토:10a당 생산량,kg
0,2022,충청북도,노지토마토:10a당 생산량,kg
0,2013,충청북도,노지토마토:생산량,톤
0,2014,충청북도,노지토마토:생산량,톤
0,2015,충청북도,노지토마토:생산량,톤
0,2016,충청북도,노지토마토:생산량,톤
0,2017,충청북도,노지토마토:생산량,톤
0,2018,충청북도,노지토마토:생산량,톤
0,2019,충청북도,노지토마토:생산량,톤
0,2020,충청북도,노지토마토:생산량,톤
0,2021,충청북도,노지토마토:생산량,톤
0,2022,충청북도,노지토마토:생산량,톤
168,2013,충청북도,시설토마토:면적,ha
247,2014,충청북도,시설토마토:면적,ha
204,2015,충청북도,시설토마토:면적,ha
295,2016,충청북도,시설토마토:면적,ha
308.6633,2017,충청북도,시설토마토:면적,ha
406.0468,2018,충청북도,시설토마토:면적,ha
401.5746,2019,충청북도,시설토마토:면적,ha
445.131,2020,충청북도,시설토마토:면적,ha
447.3068,2021,충청북도,시설토마토:면적,ha
374.8158,2022,충청북도,시설토마토:면적,ha
4258,2013,충청북도,시설토마토:10a당 생산량,kg
6975,2014,충청북도,시설토마토:10a당 생산량,kg
7482,2015,충청북도,시설토마토:10a당 생산량,kg
6991,2016,충청북도,시설토마토:10a당 생산량,kg
6753,2017,충청북도,시설토마토:10a당 생산량,kg
6131,2018,충청북도,시설토마토:10a당 생산량,kg
6067,2019,충청북도,시설토마토:10a당 생산량,kg
5849,2020,충청북도,시설토마토:10a당 생산량,kg
5657,2021,충청북도,시설토마토:10a당 생산량,kg
5924,2022,충청북도,시설토마토:10a당 생산량,kg
7153,2013,충청북도,시설토마토:생산량,톤
17228,2014,충청북도,시설토마토:생산량,톤
15263,2015,충청북도,시설토마토:생산량,톤
20623,2016,충청북도,시설토마토:생산량,톤
20844,2017,충청북도,시설토마토:생산량,톤
24895,2018,충청북도,시설토마토:생산량,톤
24364,2019,충청북도,시설토마토:생산량,톤
26036,2020,충청북도,시설토마토:생산량,톤
25304,2021,충청북도,시설토마토:생산량,톤
22204,2022,충청북도,시설토마토:생산량,톤
8845,2013,충청남도,과채류:면적,ha
10712,2014,충청남도,과채류:면적,ha
9884,2015,충청남도,과채류:면적,ha
7749,2016,충청남도,과채류:면적,ha
5889.6832,2017,충청남도,과채류:면적,ha
6161.6885,2018,충청남도,과채류:면적,ha
6544.0191,2019,충청남도,과채류:면적,ha
6024.2797,2020,충청남도,과채류:면적,ha
6403.847,2021,충청남도,과채류:면적,ha
5789.3577,2022,충청남도,과채류:면적,ha
440402,2013,충청남도,과채류:생산량,톤
507351,2014,충청남도,과채류:생산량,톤
467235,2015,충청남도,과채류:생산량,톤
353129,2016,충청남도,과채류:생산량,톤
252616,2017,충청남도,과채류:생산량,톤
299700,2018,충청남도,과채류:생산량,톤
308057,2019,충청남도,과채류:생산량,톤
322543,2020,충청남도,과채류:생산량,톤
338751,2021,충청남도,과채류:생산량,톤
320477,2022,충청남도,과채류:생산량,톤
4142,2013,충청남도,수박:면적,ha
5049,2014,충청남도,수박:면적,ha
4883,2015,충청남도,수박:면적,ha
3742,2016,충청남도,수박:면적,ha
2114.8094,2017,충청남도,수박:면적,ha
2396.1258,2018,충청남도,수박:면적,ha
2662.7532,2019,충청남도,수박:면적,ha
2591.0203,2020,충청남도,수박:면적,ha
2654.1036,2021,충청남도,수박:면적,ha
2468.3723,2022,충청남도,수박:면적,ha
219740,2013,충청남도,수박:생산량,톤
234048,2014,충청남도,수박:생산량,톤
228169,2015,충청남도,수박:생산량,톤
151058,2016,충청남도,수박:생산량,톤
